call_id,caller_person_id,receiver_person_id,caller_phone,receiver_phone,call_timestamp,call_duration,call_type,caller_location_id,receiver_location_id,linked_case_id
cc258085-b2ae-4f45-8b36-322d199ed99a,d038f78a-ac24-4255-9b01-1d1541ce8012,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 3697222602,+91 4805626619,2025-02-11T17:28:12Z,30,sms,5142d1c6-96f2-49c3-9a7d-0db46d67442c,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
6ebe10a2-06fa-4d7f-9091-7c96a7d67609,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2025-03-07T00:19:54Z,15,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
bf8aab76-5dfa-4c42-aac8-8a17049afa89,acd25cbb-36f7-421c-b26e-f6d029411c71,acd25cbb-36f7-421c-b26e-f6d029411c71,+91 3627940915,+91 3627940915,2023-09-16T23:12:42Z,20,voice,cca2418e-5650-42dc-add4-f55d74d47fd4,cca2418e-5650-42dc-add4-f55d74d47fd4,32e4d776-35df-4688-9259-7b74dd290ddc
6854b791-6445-4edf-8696-5baf60aaf9bb,38d66af9-6e50-457c-8c19-f962a9c6b435,acd25cbb-36f7-421c-b26e-f6d029411c71,+91 4805626619,+91 3627940915,2024-03-01T11:50:23Z,58,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,cca2418e-5650-42dc-add4-f55d74d47fd4,32e4d776-35df-4688-9259-7b74dd290ddc
99c6c761-e3da-4fad-b1e9-9e801e1c519e,38d66af9-6e50-457c-8c19-f962a9c6b435,acd25cbb-36f7-421c-b26e-f6d029411c71,+91 4805626619,+91 3627940915,2023-11-08T15:37:24Z,42,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,cca2418e-5650-42dc-add4-f55d74d47fd4,32e4d776-35df-4688-9259-7b74dd290ddc
f8ef5e80-eee1-4d9e-bfdb-c47bce7611d8,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2024-11-22T23:43:33Z,10,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
aac59af2-6d60-46fc-99c5-444cb37efc9b,acd25cbb-36f7-421c-b26e-f6d029411c71,acd25cbb-36f7-421c-b26e-f6d029411c71,+91 3627940915,+91 3627940915,2025-04-28T12:14:51Z,89,voice,cca2418e-5650-42dc-add4-f55d74d47fd4,cca2418e-5650-42dc-add4-f55d74d47fd4,32e4d776-35df-4688-9259-7b74dd290ddc
d801f87d-e882-479a-9680-6ab68f0add3c,acd25cbb-36f7-421c-b26e-f6d029411c71,acd25cbb-36f7-421c-b26e-f6d029411c71,+91 3627940915,+91 3627940915,2023-10-30T00:47:44Z,61,sms,cca2418e-5650-42dc-add4-f55d74d47fd4,cca2418e-5650-42dc-add4-f55d74d47fd4,32e4d776-35df-4688-9259-7b74dd290ddc
3086cd55-73d3-4a8e-9171-1744c282db8c,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2023-09-14T11:19:38Z,37,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
332e4179-c4dd-4e6f-b563-ca06bd8f47f4,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2025-05-15T23:33:29Z,13,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
fc28b310-3a1f-461f-ad94-bf335b74e03f,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2024-12-29T09:42:28Z,46,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
6885ee15-f903-4cec-8e7a-1cc9013676ff,acd25cbb-36f7-421c-b26e-f6d029411c71,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 3627940915,+91 4805626619,2024-01-28T23:37:28Z,67,voice,cca2418e-5650-42dc-add4-f55d74d47fd4,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
5f0edb31-01c3-4904-836d-c165e98fe206,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2024-10-09T18:40:55Z,88,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
73f45ff2-4a00-41ff-832f-bd6a712e6a31,acd25cbb-36f7-421c-b26e-f6d029411c71,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 3627940915,+91 4805626619,2023-06-24T08:00:24Z,13,voice,cca2418e-5650-42dc-add4-f55d74d47fd4,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
a8e4a8f7-6df6-407f-a11d-457adec49731,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2025-03-22T21:25:58Z,4,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
63f24cf9-05e6-4ede-8789-3e7e6aee1fce,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2023-10-13T23:49:35Z,41,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
b11e3459-e13e-4825-a9a6-6b1c59cf59a9,acd25cbb-36f7-421c-b26e-f6d029411c71,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 3627940915,+91 4805626619,2024-06-23T23:42:50Z,41,sms,cca2418e-5650-42dc-add4-f55d74d47fd4,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
98ce6175-94c1-4e3d-86bd-b6af9efc264b,acd25cbb-36f7-421c-b26e-f6d029411c71,acd25cbb-36f7-421c-b26e-f6d029411c71,+91 3627940915,+91 3627940915,2024-07-18T16:00:03Z,51,voice,cca2418e-5650-42dc-add4-f55d74d47fd4,cca2418e-5650-42dc-add4-f55d74d47fd4,32e4d776-35df-4688-9259-7b74dd290ddc
ecf8b052-4080-41f5-950d-bbbcbd35e873,38d66af9-6e50-457c-8c19-f962a9c6b435,acd25cbb-36f7-421c-b26e-f6d029411c71,+91 4805626619,+91 3627940915,2023-06-04T23:23:22Z,6,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,cca2418e-5650-42dc-add4-f55d74d47fd4,32e4d776-35df-4688-9259-7b74dd290ddc
a23bc3cc-7eba-4868-8805-da966deaf835,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2024-01-26T08:00:11Z,16,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
d2c886ac-f6af-4c0a-9637-42e0084820c3,acd25cbb-36f7-421c-b26e-f6d029411c71,acd25cbb-36f7-421c-b26e-f6d029411c71,+91 3627940915,+91 3627940915,2024-06-26T23:21:19Z,47,sms,cca2418e-5650-42dc-add4-f55d74d47fd4,cca2418e-5650-42dc-add4-f55d74d47fd4,32e4d776-35df-4688-9259-7b74dd290ddc
7ed2c069-ac57-44e6-b9a9-ff3ddf3e69a5,acd25cbb-36f7-421c-b26e-f6d029411c71,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 3627940915,+91 4805626619,2025-04-01T16:24:55Z,7,sms,cca2418e-5650-42dc-add4-f55d74d47fd4,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
642245f8-8442-4a47-8672-a72a59826994,acd25cbb-36f7-421c-b26e-f6d029411c71,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 3627940915,+91 4805626619,2023-11-28T23:02:36Z,83,sms,cca2418e-5650-42dc-add4-f55d74d47fd4,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
9ec10b16-127e-48eb-8616-1728c1764c2c,fb3911ba-8769-45a5-ad03-55563c7de121,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 9549887881,+91 4805626619,2025-05-01T03:09:35Z,52,sms,faceac5d-cef0-4845-be9d-06fa3701e641,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
bca96d3b-b43d-4428-a9f4-20fe55fad57c,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2023-07-12T13:39:53Z,4,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
5da12b65-0cee-4b1c-87a4-8088f1c676af,38d66af9-6e50-457c-8c19-f962a9c6b435,fb3911ba-8769-45a5-ad03-55563c7de121,+91 4805626619,+91 9549887881,2023-11-30T01:39:18Z,7,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,faceac5d-cef0-4845-be9d-06fa3701e641,32e4d776-35df-4688-9259-7b74dd290ddc
c36c4ad3-6a2d-41f1-87ef-a944c3e09cdd,fb3911ba-8769-45a5-ad03-55563c7de121,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 9549887881,+91 4805626619,2023-10-26T23:23:13Z,40,voice,faceac5d-cef0-4845-be9d-06fa3701e641,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
3f53471b-30d3-40e5-ba6f-847388fc0ef6,fb3911ba-8769-45a5-ad03-55563c7de121,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 9549887881,+91 4805626619,2025-04-03T11:42:52Z,38,sms,faceac5d-cef0-4845-be9d-06fa3701e641,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
0c3feb13-c873-4ca3-b371-0fadbac8761d,38d66af9-6e50-457c-8c19-f962a9c6b435,fb3911ba-8769-45a5-ad03-55563c7de121,+91 4805626619,+91 9549887881,2024-03-12T07:26:29Z,54,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,faceac5d-cef0-4845-be9d-06fa3701e641,32e4d776-35df-4688-9259-7b74dd290ddc
656f18e5-ca1a-47ef-850f-36a67b0000e6,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2023-08-28T00:37:45Z,66,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
d2a24975-04c6-4624-8c63-eb97196a1bd6,fb3911ba-8769-45a5-ad03-55563c7de121,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 9549887881,+91 4805626619,2025-01-18T09:55:26Z,41,sms,faceac5d-cef0-4845-be9d-06fa3701e641,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
d8f422ee-1ba4-4983-95d6-4b196af8ea2a,fb3911ba-8769-45a5-ad03-55563c7de121,fb3911ba-8769-45a5-ad03-55563c7de121,+91 9549887881,+91 9549887881,2023-06-18T17:56:31Z,97,sms,faceac5d-cef0-4845-be9d-06fa3701e641,faceac5d-cef0-4845-be9d-06fa3701e641,32e4d776-35df-4688-9259-7b74dd290ddc
8e67191f-2a7f-4143-a8e2-19f6fb6984c3,fb3911ba-8769-45a5-ad03-55563c7de121,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 9549887881,+91 4805626619,2023-11-17T23:32:54Z,84,voice,faceac5d-cef0-4845-be9d-06fa3701e641,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
48b4d8a5-bea4-438e-809d-80f8c35345f8,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2024-11-03T13:23:32Z,22,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
db03485f-7ece-410d-93d7-d044afa8824a,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2023-10-14T15:15:45Z,76,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
2a8daab2-5dbd-4237-8540-269b286054c2,38d66af9-6e50-457c-8c19-f962a9c6b435,fb3911ba-8769-45a5-ad03-55563c7de121,+91 4805626619,+91 9549887881,2025-02-28T12:59:17Z,7,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,faceac5d-cef0-4845-be9d-06fa3701e641,32e4d776-35df-4688-9259-7b74dd290ddc
3752af33-c1ba-45ee-95e9-d728b3d0ccbe,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2024-01-16T16:48:08Z,38,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
b963550e-23c2-4801-9e3c-2e7a87536752,38d66af9-6e50-457c-8c19-f962a9c6b435,fb3911ba-8769-45a5-ad03-55563c7de121,+91 4805626619,+91 9549887881,2024-02-05T14:15:01Z,26,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,faceac5d-cef0-4845-be9d-06fa3701e641,32e4d776-35df-4688-9259-7b74dd290ddc
ee319f01-aa43-4cba-9ce6-4390f9ab751c,fb3911ba-8769-45a5-ad03-55563c7de121,fb3911ba-8769-45a5-ad03-55563c7de121,+91 9549887881,+91 9549887881,2023-11-09T06:33:44Z,57,voice,faceac5d-cef0-4845-be9d-06fa3701e641,faceac5d-cef0-4845-be9d-06fa3701e641,32e4d776-35df-4688-9259-7b74dd290ddc
52655863-4358-4e8a-be91-c0c0afe56568,38d66af9-6e50-457c-8c19-f962a9c6b435,fb3911ba-8769-45a5-ad03-55563c7de121,+91 4805626619,+91 9549887881,2024-05-20T14:18:42Z,102,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,faceac5d-cef0-4845-be9d-06fa3701e641,32e4d776-35df-4688-9259-7b74dd290ddc
e2329d51-33fc-40ec-a0da-f7ad4d981e72,fb3911ba-8769-45a5-ad03-55563c7de121,fb3911ba-8769-45a5-ad03-55563c7de121,+91 9549887881,+91 9549887881,2025-03-06T23:00:28Z,28,voice,faceac5d-cef0-4845-be9d-06fa3701e641,faceac5d-cef0-4845-be9d-06fa3701e641,32e4d776-35df-4688-9259-7b74dd290ddc
2a1e6a37-f944-4ffc-a50a-e935f1c5ffed,38d66af9-6e50-457c-8c19-f962a9c6b435,fb3911ba-8769-45a5-ad03-55563c7de121,+91 4805626619,+91 9549887881,2024-12-26T08:37:07Z,73,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,faceac5d-cef0-4845-be9d-06fa3701e641,32e4d776-35df-4688-9259-7b74dd290ddc
07e232de-ec6d-4a87-9eb8-6d4414c866e9,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2024-08-22T16:36:45Z,110,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
6bfccaee-5bd9-46cf-86fc-2678f1f2481d,fb3911ba-8769-45a5-ad03-55563c7de121,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 9549887881,+91 4805626619,2023-08-06T13:08:18Z,79,sms,faceac5d-cef0-4845-be9d-06fa3701e641,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
c9e9f4a0-1b5e-4ff8-a0cb-9f6785e3edb1,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2024-08-29T00:54:45Z,62,voice,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
5000c418-f833-450e-9a85-a8f1033f31ed,fb3911ba-8769-45a5-ad03-55563c7de121,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 9549887881,+91 4805626619,2024-02-07T01:37:45Z,49,voice,faceac5d-cef0-4845-be9d-06fa3701e641,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
91afc1be-eda3-467d-810e-321b2253826e,38d66af9-6e50-457c-8c19-f962a9c6b435,38d66af9-6e50-457c-8c19-f962a9c6b435,+91 4805626619,+91 4805626619,2024-06-21T16:44:10Z,10,sms,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,32e4d776-35df-4688-9259-7b74dd290ddc
2bd9b5d0-f08d-4b9f-9ad6-1ad2127cb6e9,fb3911ba-8769-45a5-ad03-55563c7de121,fb3911ba-8769-45a5-ad03-55563c7de121,+91 9549887881,+91 9549887881,2024-12-06T23:00:58Z,27,voice,faceac5d-cef0-4845-be9d-06fa3701e641,faceac5d-cef0-4845-be9d-06fa3701e641,32e4d776-35df-4688-9259-7b74dd290ddc
4ad36bf6-ef39-4671-9c01-ff3894716f8e,4285df9b-9b16-4ccd-9844-3508c0d49fdc,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 8777471043,+91 8777471043,2023-07-12T14:13:35Z,124,sms,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,32e4d776-35df-4688-9259-7b74dd290ddc
cba195dd-bb32-43af-946e-aada99a3623d,4285df9b-9b16-4ccd-9844-3508c0d49fdc,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 8777471043,+91 8777471043,2024-09-10T18:13:04Z,92,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,32e4d776-35df-4688-9259-7b74dd290ddc
ffc789db-c104-4e52-ac7e-7645acbf259d,4285df9b-9b16-4ccd-9844-3508c0d49fdc,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 8777471043,+91 8777471043,2024-05-01T00:47:40Z,45,sms,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,32e4d776-35df-4688-9259-7b74dd290ddc
d5dd9a8c-bd07-4c25-99e3-7b52158ea875,fa00070c-1deb-4b17-9387-7bd434ff75af,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 7934852257,+91 6133923000,2025-01-27T16:02:37Z,67,voice,f77c2362-fa09-4024-9ad2-7cf845b2b17e,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
cd8457b9-6f9a-487f-9762-f3685d061ff2,4285df9b-9b16-4ccd-9844-3508c0d49fdc,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 8777471043,+91 6133923000,2024-05-05T10:19:58Z,53,sms,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
07fa8d18-a0fb-4cdf-80a4-de6f222e3423,fa00070c-1deb-4b17-9387-7bd434ff75af,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 6133923000,+91 6133923000,2024-09-19T13:46:32Z,43,voice,f77c2362-fa09-4024-9ad2-7cf845b2b17e,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
e54c2354-47f8-4bd6-8425-9e21b3cd973d,4285df9b-9b16-4ccd-9844-3508c0d49fdc,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 8777471043,+91 6133923000,2024-01-13T02:03:55Z,69,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
76172ef2-5fbc-4b09-85ab-ee3e6256e69c,4285df9b-9b16-4ccd-9844-3508c0d49fdc,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 8777471043,+91 8777471043,2024-06-12T11:54:31Z,39,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,32e4d776-35df-4688-9259-7b74dd290ddc
5ac4a330-8c20-4e57-aaa8-213c7687af07,4285df9b-9b16-4ccd-9844-3508c0d49fdc,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 8777471043,+91 8777471043,2023-09-08T15:27:36Z,70,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,32e4d776-35df-4688-9259-7b74dd290ddc
82cfc385-078f-48c3-8667-6eac2ac45a95,4285df9b-9b16-4ccd-9844-3508c0d49fdc,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 8777471043,+91 8777471043,2024-03-15T12:11:58Z,67,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,32e4d776-35df-4688-9259-7b74dd290ddc
7243d729-75ef-4e60-ad6b-c28c8a696a9f,4285df9b-9b16-4ccd-9844-3508c0d49fdc,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 8777471043,+91 8777471043,2024-02-06T20:00:23Z,30,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,32e4d776-35df-4688-9259-7b74dd290ddc
341ed985-d20c-4569-88ee-085867a950e6,4285df9b-9b16-4ccd-9844-3508c0d49fdc,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 8777471043,+91 6133923000,2023-11-30T15:44:52Z,92,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
effd585f-7640-4b72-b602-5c2721b790a7,fa00070c-1deb-4b17-9387-7bd434ff75af,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 7934852257,+91 7934852257,2025-02-17T04:39:21Z,37,voice,f77c2362-fa09-4024-9ad2-7cf845b2b17e,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
6ae82481-e04c-4021-8670-cf5f06d4179f,4285df9b-9b16-4ccd-9844-3508c0d49fdc,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 8777471043,+91 7934852257,2024-08-20T10:28:45Z,22,sms,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
e748aea7-9d46-405e-a85b-54f7c92410a6,4285df9b-9b16-4ccd-9844-3508c0d49fdc,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 8777471043,+91 6133923000,2023-08-25T09:19:42Z,82,sms,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
015a8c2f-45f4-4cbb-8fce-d0367b2b9532,4285df9b-9b16-4ccd-9844-3508c0d49fdc,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 8777471043,+91 8777471043,2023-11-06T18:08:44Z,49,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,32e4d776-35df-4688-9259-7b74dd290ddc
aa160386-13ca-4af7-a345-6d1f55c18399,fa00070c-1deb-4b17-9387-7bd434ff75af,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 6133923000,+91 7934852257,2024-06-19T00:36:52Z,115,sms,f77c2362-fa09-4024-9ad2-7cf845b2b17e,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
b37aa075-d0cd-4ae7-accc-e5b26bc1fc9c,4285df9b-9b16-4ccd-9844-3508c0d49fdc,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 8777471043,+91 7934852257,2025-02-13T00:39:34Z,65,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
7456d53a-2134-4d8b-9593-809021a3ed45,4285df9b-9b16-4ccd-9844-3508c0d49fdc,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 8777471043,+91 8777471043,2024-02-08T11:13:50Z,76,sms,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,32e4d776-35df-4688-9259-7b74dd290ddc
064cb6b9-6fd1-49c1-9caa-3d267f2784bf,fa00070c-1deb-4b17-9387-7bd434ff75af,4285df9b-9b16-4ccd-9844-3508c0d49fdc,+91 6133923000,+91 8777471043,2024-02-25T11:07:02Z,21,sms,f77c2362-fa09-4024-9ad2-7cf845b2b17e,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,32e4d776-35df-4688-9259-7b74dd290ddc
ed71aa95-845c-4b5b-a15d-7d192252b73f,4285df9b-9b16-4ccd-9844-3508c0d49fdc,fa00070c-1deb-4b17-9387-7bd434ff75af,+91 8777471043,+91 7934852257,2024-05-16T08:53:24Z,72,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,f77c2362-fa09-4024-9ad2-7cf845b2b17e,32e4d776-35df-4688-9259-7b74dd290ddc
84c9999d-ab66-4625-a60a-9a517d651ed0,4285df9b-9b16-4ccd-9844-3508c0d49fdc,4e23666b-e908-419c-8413-cc86957ec667,+91 8777471043,+91 3972464875,2023-12-19T04:12:38Z,71,voice,bbdca28f-c49f-4ec2-8ae6-6634c58f2755,b9753cbb-9cd4-451b-9705-22cc5bde2d04,32e4d776-35df-4688-9259-7b74dd290ddc
