person_id,aadhaar_id,full_name,first_name,last_name,gender,date_of_birth,age,city,state,occupation,email,marital_status,household_id,family_role,notes
f2896a26-de93-4c37-b6d2-18eddc10de9a,AADHAAR-SYN-9501-3620-7216,Menaka Upadhyay,Menaka,Upadhyay,Female,1997-04-14,29,Satara,Maharashtra,Insurance Agent,menaka.upadhyay76@icloud.com,married,0f487580-fa60-419a-b1be-f6bb4c9fdd13,head,
d6d0eceb-8f01-42d5-a6a6-19431cf2251b,AADHAAR-SYN-0314-1971-1161,Yashoda Upadhyay,Yashoda,Upadhyay,Female,1999-02-08,27,Satara,Maharashtra,Carpenter,yashoda.arora@gmail.com,married,0f487580-fa60-419a-b1be-f6bb4c9fdd13,spouse,
91db5532-1569-4fd6-9b68-ea6d0864625e,AADHAAR-SYN-8870-1821-7072,Tanmay Hussain,Tanmay,Hussain,Male,1959-10-15,67,Sour,Uttarakhand,Graphic Designer,tanmay.hussain@abbott.com,widowed,d36033cd-53fc-4b25-ac47-28eede5e053e,head,
7b52549d-ed07-4e02-8e14-0645be9bb1ab,AADHAAR-SYN-0030-5214-5190,Madhav Hussain,Madhav,Hussain,Male,1989-06-25,37,Sour,Uttarakhand,School Teacher,madhav.vaidyanathan59@outlook.com,single,d36033cd-53fc-4b25-ac47-28eede5e053e,child,
ef191e70-a249-4c58-8a2b-2cde71885056,AADHAAR-SYN-9718-9318-4372,Rupali Hussain,Rupali,Hussain,Female,1994-07-08,32,Sour,Uttarakhand,Fisherman,rupali.mohan@gmail.com,married,d36033cd-53fc-4b25-ac47-28eede5e053e,child,Aadhaar mobile number update pending
47635c92-ffa4-4fc8-b344-531214f40b95,AADHAAR-SYN-5855-0355-6628,Keshav Garg,Keshav,Garg,Male,1949-01-23,77,Sour,Uttarakhand,Hotel Staff,keshav.garg@icloud.com,married,0aad3296-bbe4-4622-8db9-90c3b8d20376,head,
ffed9e70-f0a4-4834-8f50-4bc97419656a,AADHAAR-SYN-0572-8480-2678,Atul Begum,Atul,Begum,Male,1967-06-27,59,Sour,Uttarakhand,Police Constable,atul.begum@gmail.com,married,0aad3296-bbe4-4622-8db9-90c3b8d20376,child,Record migrated from legacy system
f7baa479-4b50-4bc4-b605-993f40b1ec07,AADHAAR-SYN-3770-8488-4854,Vihaan Mittal,Vihaan,Mittal,Male,1977-12-07,49,Sour,Uttarakhand,School Teacher,vihaan.mittal@gmail.com,married,0aad3296-bbe4-4622-8db9-90c3b8d20376,child,PAN verification pending
58ecf8c3-7cbd-4272-94cf-71943dc33e96,AADHAAR-SYN-4562-0865-4627,Girish Dutta,Girish,Dutta,Male,1991-04-10,35,Sour,Uttarakhand,Graphic Designer,girish.dutta@icloud.com,married,0aad3296-bbe4-4622-8db9-90c3b8d20376,child,Duplicate entry flagged for review
5126cc62-b59f-41b6-8efd-c67a432b7a2c,AADHAAR-SYN-5738-7151-6684,Shivam Patel,Shivam,Patel,Male,1979-01-12,47,Sour,Uttarakhand,Homemaker,shivam.patel@mastercard.com,married,13b11d65-796e-41c1-b051-9f80d1599601,head,
da42248e-bb7b-4a97-9912-fd9aac5842f0,AADHAAR-SYN-8624-9579-3488,Aanya Naik,Aanya,Naik,Female,1992-02-13,34,Sour,Uttarakhand,Salesperson,aanya.naik@gmail.com,married,13b11d65-796e-41c1-b051-9f80d1599601,spouse,Voter ID linked
630a2f6d-64cf-49b4-9586-6413e6b9de84,AADHAAR-SYN-3984-2671-3344,Nisha Deshpande,Nisha,Deshpande,Female,1999-06-16,27,Singibahar,Chattisgarh,Delivery Executive,nisha.deshpande@icloud.com,married,aebb5ce8-c01c-4f50-9b68-9a817011f99b,head,Address updated 2023
02662da0-19a4-460a-b3b0-25f9e65e4e33,AADHAAR-SYN-7030-2457-6816,Viraj Deshpande,Viraj,Deshpande,Male,2000-02-24,26,Singibahar,Chattisgarh,Farmer,viraj.singh@gmail.com,single,aebb5ce8-c01c-4f50-9b68-9a817011f99b,spouse,
2640fd97-8388-4336-ab6b-1e046723ec25,AADHAAR-SYN-5358-8984-3512,Raveena Menon,Raveena,Menon,Female,1991-01-02,35,Singibahar,Chattisgarh,Security Guard,,married,0c011bfa-ac2e-4832-b97c-a88660e6151b,head,
54f4377b-6cb0-4784-8b09-f6a94285a289,AADHAAR-SYN-6220-9278-4490,Ramya Acharya,Ramya,Acharya,Female,2004-11-19,22,Singibahar,Chattisgarh,Journalist,,single,0c011bfa-ac2e-4832-b97c-a88660e6151b,spouse,
6481c463-ebb9-4640-8c39-9dc17ae5678d,AADHAAR-SYN-5452-9964-2982,Laxmi Yadav,Laxmi,Yadav,Female,1968-03-17,58,Devanur,Karnataka,Farmer,laxmi.yadav96@gmail.com,divorced,8346724f-70a5-4217-8ee6-f0cc3414ee15,head,
2e71c4a0-ae70-4010-a211-112e4f70c8b4,AADHAAR-SYN-9571-1360-2898,Rohan Yadav,Rohan,Yadav,Male,1995-07-02,31,Devanur,Karnataka,Electrician,rohan.dutta@hotmail.com,single,8346724f-70a5-4217-8ee6-f0cc3414ee15,child,Voter ID linked
a607336d-9b99-4117-a56f-57962cd30dfc,AADHAAR-SYN-8702-0359-0162,Raghav Sanyal,Raghav,Sanyal,Male,1962-11-08,64,Devanur,Karnataka,Salesperson,raghav.sanyal52@icloud.com,widowed,beb5bc7c-a7a3-4f9c-b432-cc0665c0f419,head,Address updated 2023
58796a3b-821d-4185-8914-303664d5ccba,AADHAAR-SYN-0986-0289-4693,Ganesh Brar,Ganesh,Brar,Male,2003-09-13,23,Devanur,Karnataka,Government Clerk,ganesh.brar@hotmail.com,single,beb5bc7c-a7a3-4f9c-b432-cc0665c0f419,child,
5016d06f-c3eb-4c9b-affc-a070c293842a,AADHAAR-SYN-0166-4163-4823,Girish Khan,Girish,Khan,Male,2008-03-14,18,Devanur,Karnataka,Homemaker,girish.khan@icloud.com,married,5328d607-6ea3-4c8c-a04f-8b4d1eac0872,head,
c0ccc50e-59e2-4ce9-98d3-5b931dd2ae0f,AADHAAR-SYN-4603-9850-4418,Hardik Balakrishnan,Hardik,Balakrishnan,Male,1980-12-22,46,Bhiri,Uttarakhand,College Student,hardik.balakrishnan87@icloud.com,single,269c3377-1ff5-40b8-8778-bc1ea4845ea2,head,Record migrated from legacy system
30abb3ed-b819-4ace-ba46-8d69c0259e85,AADHAAR-SYN-3534-0397-2969,Rachna Balakrishnan,Rachna,Balakrishnan,Female,1999-08-20,27,Bhiri,Uttarakhand,Shopkeeper,,married,269c3377-1ff5-40b8-8778-bc1ea4845ea2,child,Aadhaar mobile number update pending
2a9bb79a-96df-4fb0-8957-dab00b74168a,AADHAAR-SYN-7811-1633-0423,Vedant Balakrishnan,Vedant,Balakrishnan,Male,2008-11-24,18,Bhiri,Uttarakhand,College Student,vedant.siddiqui@gmail.com,single,269c3377-1ff5-40b8-8778-bc1ea4845ea2,child,Duplicate entry flagged for review
71657e68-c8cb-4e8b-ac22-c0db54039f70,AADHAAR-SYN-8351-0025-2093,Ritesh Balakrishnan,Ritesh,Balakrishnan,Male,2008-07-18,18,Bhiri,Uttarakhand,Homemaker,ritesh.prakash@gmail.com,single,269c3377-1ff5-40b8-8778-bc1ea4845ea2,child,
16602d3f-f368-4b15-a638-1e646f05263a,AADHAAR-SYN-1147-4149-6090,Milind Sarkar,Milind,Sarkar,Male,1979-01-14,47,Bhiri,Uttarakhand,Graphic Designer,,divorced,45e32a68-2971-4221-81bf-12f38f6d71ea,head,
36f5f7c4-f4f3-4c9d-b004-c52cccb57d0e,AADHAAR-SYN-7946-7437-5305,Chandan Sarkar,Chandan,Sarkar,Male,1981-07-16,45,Bhiri,Uttarakhand,Librarian,chandan.grewal38@icloud.com,married,45e32a68-2971-4221-81bf-12f38f6d71ea,spouse,
5905b992-6426-4110-8654-01108126af18,AADHAAR-SYN-2523-3048-3178,Nalini Sarkar,Nalini,Sarkar,Female,1994-06-10,32,Bhiri,Uttarakhand,Government Clerk,nalini.nambiar@icloud.com,married,45e32a68-2971-4221-81bf-12f38f6d71ea,sibling,
f2115e40-063f-47d4-b56c-82c06cb911ef,AADHAAR-SYN-1483-5395-7492,Tanvi Sarkar,Tanvi,Sarkar,Male,1994-04-13,32,Bhiri,Uttarakhand,Hotel Staff,tanvi.tripathi@gmail.com,married,45e32a68-2971-4221-81bf-12f38f6d71ea,sibling,Duplicate entry flagged for review
ce0f7998-6e71-4f65-a70d-da5916d42ad9,AADHAAR-SYN-7473-8873-9104,Vishal Sarkar,Vishal,Sarkar,Male,2004-01-05,22,Bhiri,Uttarakhand,Security Guard,vishal.dhillon54@apple.com,single,45e32a68-2971-4221-81bf-12f38f6d71ea,child,
d719e8f8-6480-46af-9992-feb3c71c8c5f,AADHAAR-SYN-7101-4104-7165,Durga Mehta,Durga,Mehta,Female,1959-05-26,67,Bhiri,Uttarakhand,Pharmacist,durga.mehta14@me.com,widowed,431f8688-b343-4ace-9b60-fbd5c8cd83e6,head,
c8e9bb94-854c-450d-81a6-2a665ec642c5,AADHAAR-SYN-8743-3911-6599,Vedant Mehta,Vedant,Mehta,Male,1963-05-23,63,Bhiri,Uttarakhand,Shopkeeper,vedant.sen6@gmail.com,divorced,431f8688-b343-4ace-9b60-fbd5c8cd83e6,spouse,
2090861b-d686-40ef-bb36-c556e162d4dc,AADHAAR-SYN-0989-7335-9950,Saraswati Bajaj,Saraswati,Bajaj,Female,1973-12-01,53,South Soorankudy,Tamil Nadu,Plumber,saraswati.bajaj@gmail.com,married,14c5c33c-158d-47bb-89fa-cfa6a3f454c5,head,
5c97634a-2f6c-49bb-8e4e-acc58e31a2ad,AADHAAR-SYN-6869-1067-2885,Sarthak Bajaj,Sarthak,Bajaj,Male,2002-03-08,24,South Soorankudy,Tamil Nadu,Retired Government Employee,sarthak.pai@gmail.com,single,14c5c33c-158d-47bb-89fa-cfa6a3f454c5,child,Record migrated from legacy system
cd56c319-1ab9-4f7f-a508-a811475fcdb7,AADHAAR-SYN-7976-4530-9629,Konkana Bhatia,Konkana,Bhatia,Female,1977-01-20,49,South Soorankudy,Tamil Nadu,Police Constable,konkana.bhatia@icloud.com,married,6b7330ac-b73b-4f25-b7fd-5f99ad6eef25,head,
a255d4b8-bfce-4ea5-a193-2d6faa2f7ea9,AADHAAR-SYN-9764-3115-3588,Tanvi Bhatia,Tanvi,Bhatia,Male,1980-09-22,46,South Soorankudy,Tamil Nadu,Accountant,tanvi.dubey@gmail.com,married,6b7330ac-b73b-4f25-b7fd-5f99ad6eef25,spouse,
77831842-6ff5-4991-b1df-2d3fd95f465f,AADHAAR-SYN-5939-6552-3018,Ayesha Bhatia,Ayesha,Bhatia,Female,1981-12-28,45,South Soorankudy,Tamil Nadu,Postal Worker,ayesha.unnikrishnan@gmail.com,married,6b7330ac-b73b-4f25-b7fd-5f99ad6eef25,sibling,
76e72e71-49dd-489b-b711-bbf6c410f9a1,AADHAAR-SYN-2819-2436-1315,Yash Bhatia,Yash,Bhatia,Male,1985-12-20,41,South Soorankudy,Tamil Nadu,Nurse,yash.senapati75@sony.com,single,6b7330ac-b73b-4f25-b7fd-5f99ad6eef25,sibling,
8081c6e4-7b97-4e85-8fcf-93c2cfca8309,AADHAAR-SYN-3607-3074-1969,Lalit Bhatia,Lalit,Bhatia,Male,2001-06-08,25,South Soorankudy,Tamil Nadu,Homemaker,lalit.ganguly@icloud.com,married,6b7330ac-b73b-4f25-b7fd-5f99ad6eef25,child,
fdf74b33-ac83-405d-b15c-5fda48745b98,AADHAAR-SYN-9506-5469-5039,Ashwin Iyer,Ashwin,Iyer,Male,1984-11-17,42,Mannam Nagar,Kerala,Pharmacist,ashwin.iyer75@hotmail.com,married,13d19953-5705-4812-a4dc-29a244b2dd07,head,
d1f8d02e-22bd-47c9-af5f-de128d51a78f,AADHAAR-SYN-1748-0096-4303,Vaishali Iyer,Vaishali,Iyer,Female,1985-06-02,41,Mannam Nagar,Kerala,Homemaker,vaishali.tripathi74@icloud.com,married,13d19953-5705-4812-a4dc-29a244b2dd07,spouse,Voter ID linked
47584d4b-524c-4696-b0a4-4445638f24a6,AADHAAR-SYN-5304-8492-7210,Rishi Iyer,Rishi,Iyer,Male,1993-05-03,33,Mannam Nagar,Kerala,Shopkeeper,rishi.sodhi@me.com,divorced,13d19953-5705-4812-a4dc-29a244b2dd07,sibling,
8a8f094a-665b-42ee-bf78-9ec998b8cf84,AADHAAR-SYN-8163-6038-9789,Rahul Tandon,Rahul,Tandon,Male,1990-12-03,36,Mannam Nagar,Kerala,Farmer,rahul.tandon@hotmail.com,married,07fb8e47-9da1-46c1-88f9-397ca870fad0,head,
d36f8888-13c7-4666-88cd-f15ba4ba1d3b,AADHAAR-SYN-1998-6887-1268,Yashodhara Tandon,Yashodhara,Tandon,Female,1995-06-12,31,Mannam Nagar,Kerala,Doctor,,married,07fb8e47-9da1-46c1-88f9-397ca870fad0,spouse,Voter ID linked
4f374856-e16a-4b10-b313-a19b1139a497,AADHAAR-SYN-7424-0180-1424,Piyush Sharma,Piyush,Sharma,Male,2006-05-13,20,Mannam Nagar,Kerala,College Student,piyush.sharma@gmail.com,single,6c490658-e6eb-40bc-9e67-0e3e3062df0e,head,Voter ID linked
c34466cd-a07d-4875-8c89-0129dcaa6671,AADHAAR-SYN-4794-8375-6558,Hriday Das,Hriday,Das,Male,1962-04-04,64,Dudhad,Maharashtra,Doctor,hriday.das39@gmail.com,married,caa351c5-d676-4991-83dc-ecbbb69b21a6,head,
27d5070b-c246-48cc-8b84-baaaf02ab95b,AADHAAR-SYN-6746-6706-1969,Anish Das,Anish,Das,Male,1992-04-02,34,Dudhad,Maharashtra,Postal Worker,,single,caa351c5-d676-4991-83dc-ecbbb69b21a6,child,
e1beaf71-9083-44d6-bf40-81271b755321,AADHAAR-SYN-5539-9614-2495,Subhash Das,Subhash,Das,Male,1998-08-26,28,Dudhad,Maharashtra,Auto Rickshaw Driver,subhash.choudhury@icloud.com,married,caa351c5-d676-4991-83dc-ecbbb69b21a6,child,Duplicate entry flagged for review
be0305d1-112c-45b7-a4d9-b115e8316072,AADHAAR-SYN-2844-7273-9488,Raghav Bhandari,Raghav,Bhandari,Male,1992-03-07,34,Dudhad,Maharashtra,School Teacher,raghav.bhandari@gmail.com,married,f033e106-ca0f-4b66-a071-577b4d1e487b,head,
7102f23c-c699-4f95-b4a6-9db5be0c099d,AADHAAR-SYN-2853-2644-9805,Amrita Jaiswal,Amrita,Jaiswal,Female,1964-10-09,62,Dial Pura Mirja,Punjab,Auto Rickshaw Driver,amrita.jaiswal@apple.com,married,a819f798-f964-4855-8654-f68be1e4b7e5,head,Record migrated from legacy system
a1986a86-ee18-4b99-bde2-9f10ab7ccd8e,AADHAAR-SYN-5465-9953-9300,Kishore Jaiswal,Kishore,Jaiswal,Male,2000-02-02,26,Dial Pura Mirja,Punjab,Homemaker,kishore.gokhale@gilead.com,divorced,a819f798-f964-4855-8654-f68be1e4b7e5,child,PAN verification pending
ed45de29-9f52-464b-950c-eb50907cd9af,AADHAAR-SYN-7270-4383-3924,Vivaan Unnikrishnan,Vivaan,Unnikrishnan,Male,1967-08-17,59,Dial Pura Mirja,Punjab,Pharmacist,vivaan.unnikrishnan@gmail.com,divorced,204cf3f8-e001-432e-b2ca-9606383e1cb2,head,
aee39c3c-0664-4ddf-8059-5d6b8c866488,AADHAAR-SYN-7607-1502-8853,Vishal Unnikrishnan,Vishal,Unnikrishnan,Male,1971-07-04,55,Dial Pura Mirja,Punjab,School Teacher,vishal.naik9@gmail.com,married,204cf3f8-e001-432e-b2ca-9606383e1cb2,spouse,
8f5207a1-9993-400e-a9a1-c2d24371528e,AADHAAR-SYN-7960-7784-9090,Shabana Unnikrishnan,Shabana,Unnikrishnan,Female,1973-04-24,53,Dial Pura Mirja,Punjab,Bank Employee,shabana.bose25@gmail.com,married,204cf3f8-e001-432e-b2ca-9606383e1cb2,sibling,Voter ID linked
5059d8a2-ca3c-4207-826a-857b223b974b,AADHAAR-SYN-7814-9264-4620,Ayaan Unnikrishnan,Ayaan,Unnikrishnan,Male,1985-02-05,41,Dial Pura Mirja,Punjab,Auto Rickshaw Driver,ayaan.malhotra@icloud.com,divorced,204cf3f8-e001-432e-b2ca-9606383e1cb2,child,Voter ID linked
3fd9f5ee-c92b-48b1-8787-d661bb3b9a77,AADHAAR-SYN-4050-7519-5379,Viraj Agrawal,Viraj,Agrawal,Male,1965-11-10,61,Dial Pura Mirja,Punjab,Police Constable,viraj.agrawal42@icloud.com,divorced,a5653d24-d213-41e9-8d6d-b668c6e7a364,head,PAN verification pending
3825ab70-12aa-4106-a930-22299c410992,AADHAAR-SYN-0354-9505-8030,Manisha Mitra,Manisha,Mitra,Female,1955-04-05,71,Dial Pura Mirja,Punjab,Civil Engineer,manisha.mitra@icloud.com,married,c10c7a77-dabd-40c7-855a-236d244e78e1,head,Voter ID linked
00f7fb61-8bdc-4b32-9a3d-a6798f67c868,AADHAAR-SYN-6827-5089-0262,Savitri Mitra,Savitri,Mitra,Female,1995-12-03,31,Dial Pura Mirja,Punjab,Security Guard,savitri.bansal@gmail.com,single,c10c7a77-dabd-40c7-855a-236d244e78e1,child,
e1a9fc92-0f4f-49d6-9e84-07fcd7de5739,AADHAAR-SYN-9896-5043-5886,Devesh Mitra,Devesh,Mitra,Male,2001-07-17,25,Dial Pura Mirja,Punjab,Software Engineer,devesh.khurana@gmail.com,married,c10c7a77-dabd-40c7-855a-236d244e78e1,child,PAN verification pending
f0bcd42b-d612-4875-bcb6-e10a30a4d836,AADHAAR-SYN-7977-9009-8324,Raghav Kamble,Raghav,Kamble,Male,1968-05-22,58,Kothali,Maharashtra,Electrician,raghav.kamble@gmail.com,married,e17d966d-8b5c-4838-a5a8-a8ec16fa5d06,head,
4e4f0a11-0920-4167-8ace-540ebd0984a6,AADHAAR-SYN-2678-4676-2969,Sudhir Kamble,Sudhir,Kamble,Male,1992-08-15,34,Kothali,Maharashtra,Postal Worker,sudhir.swamy@outlook.com,single,e17d966d-8b5c-4838-a5a8-a8ec16fa5d06,child,
4b1b80a2-a615-4beb-b4c0-6ef7f532013f,AADHAAR-SYN-1805-3541-5179,Deepak Nair,Deepak,Nair,Male,1982-09-12,44,Harna,Bihar,Nurse,deepak.nair@gmail.com,married,0c33fbec-ad4f-4080-8189-74d92bf7f526,head,
170f0efe-f3de-4674-8f23-189dfed839c7,AADHAAR-SYN-6956-8654-8174,Konkona Nair,Konkona,Nair,Female,1998-06-13,28,Harna,Bihar,Doctor,konkona.ramachandran@gmail.com,married,0c33fbec-ad4f-4080-8189-74d92bf7f526,child,
836d05d6-7c5e-43f3-96b3-0929d1cf2f56,AADHAAR-SYN-2082-3373-9888,Heena Nair,Heena,Nair,Female,2004-07-12,22,Harna,Bihar,Software Engineer,heena.kohli55@gmail.com,married,0c33fbec-ad4f-4080-8189-74d92bf7f526,child,
ea4550e1-8bef-4ff3-be42-f32ecbec2b0c,AADHAAR-SYN-0052-0720-0327,Ajit Jaiswal,Ajit,Jaiswal,Male,1990-04-07,36,Harna,Bihar,Tailor,ajit.jaiswal16@gmail.com,single,238913ee-fd74-4448-8e62-2ec08f4175d6,head,Address updated 2023
af7af608-3f36-41a7-88fa-bebf4c210878,AADHAAR-SYN-3691-6856-6973,Surekha Pathan,Surekha,Pathan,Female,1993-12-16,33,Harna,Bihar,Retired Government Employee,surekha.pathan@gmail.com,married,238913ee-fd74-4448-8e62-2ec08f4175d6,spouse,
774b6008-ffa9-46c7-983b-1ac08d16b528,AADHAAR-SYN-9489-1721-4327,Sankalp Bhandary,Sankalp,Bhandary,Male,1996-05-24,30,Harna,Bihar,Electrician,sankalp.bhandary22@hotmail.com,married,238913ee-fd74-4448-8e62-2ec08f4175d6,sibling,
dab4dd42-4d7b-4b2f-a4bd-488c1ae33343,AADHAAR-SYN-7611-4513-0549,Deepak Rajagopalan,Deepak,Rajagopalan,Male,1964-01-22,62,Harna,Bihar,Electrician,deepak.rajagopalan95@att.net,married,7bb27b3d-3003-43a0-bccf-da94cde2810c,head,
046b0dca-a56e-44b7-b312-40858a9575d0,AADHAAR-SYN-4728-2918-0547,Alok Rajagopalan,Alok,Rajagopalan,Male,2001-10-13,25,Harna,Bihar,Auto Rickshaw Driver,alok.nambiar@microsoft.com,married,7bb27b3d-3003-43a0-bccf-da94cde2810c,child,
a30e127a-6a24-462f-a270-525e76f6b9f6,AADHAAR-SYN-6584-5804-5991,Piyush Bhardwaj,Piyush,Bhardwaj,Male,1984-05-01,42,Garentha,Madhya Pradesh,Fisherman,piyush.bhardwaj49@gmail.com,married,ee9828a5-4818-4203-86b7-d3cbab72d2f9,head,PAN verification pending
d1ffb102-bd9f-4402-83a6-25026d500874,AADHAAR-SYN-1492-6952-1398,Sahil Khatri,Sahil,Khatri,Male,1964-11-12,62,Garentha,Madhya Pradesh,Bank Employee,sahil.khatri@icloud.com,married,7d7ba999-867c-4604-853e-640d5ec21308,head,
2f49ae34-73a4-4c90-a2a9-e39ffa43004b,AADHAAR-SYN-2800-3101-5123,Amit Khatri,Amit,Khatri,Male,1983-05-13,43,Garentha,Madhya Pradesh,Accountant,amit.pandey23@gmail.com,married,7d7ba999-867c-4604-853e-640d5ec21308,child,
2a6a7b70-25d8-4046-880f-94511bf7af3e,AADHAAR-SYN-4344-1849-7266,Namita Khatri,Namita,Khatri,Female,1994-02-22,32,Garentha,Madhya Pradesh,Pharmacist,namita.chowdhury@hotmail.com,married,7d7ba999-867c-4604-853e-640d5ec21308,child,Aadhaar mobile number update pending
8e9cc757-8e08-430a-8332-8253a7e50e4a,AADHAAR-SYN-6387-4916-6556,Aadit Patel,Aadit,Patel,Male,1971-10-15,55,Garentha,Madhya Pradesh,Plumber,aadit.patel@gmail.com,married,37b9db52-18f3-4ebe-9861-a459def703b6,head,
8fb227ca-b508-4fab-b012-878eb6ec84a7,AADHAAR-SYN-4444-4273-6989,Bhaskar Pawar,Bhaskar,Pawar,Male,1955-09-21,71,Nayashi,Maharashtra,Government Clerk,,widowed,d8419abb-1c22-46dd-beee-82270f88a182,head,
bd0bce2f-3d10-4367-80e8-0d9d92adb7eb,AADHAAR-SYN-8151-8929-4340,Amol Pawar,Amol,Pawar,Male,1963-06-26,63,Nayashi,Maharashtra,Journalist,amol.hegde42@live.com,married,d8419abb-1c22-46dd-beee-82270f88a182,spouse,Aadhaar mobile number update pending
e9dadbbf-744c-47a3-8a6f-16d89937730c,AADHAAR-SYN-5456-7152-8847,Krishna Pawar,Krishna,Pawar,Male,1991-08-04,35,Nayashi,Maharashtra,Carpenter,krishna.yadav@icloud.com,single,d8419abb-1c22-46dd-beee-82270f88a182,child,Aadhaar mobile number update pending
a4823bd8-b1dc-482b-a4b1-462ed23adf10,AADHAAR-SYN-0596-3779-0621,Lokesh Pawar,Lokesh,Pawar,Male,1997-07-25,29,Nayashi,Maharashtra,School Teacher,lokesh.swain@icloud.com,single,d8419abb-1c22-46dd-beee-82270f88a182,child,
e25c417f-8e46-45a7-b095-90916b77c8d2,AADHAAR-SYN-3198-0540-4560,Ajit Pawar,Ajit,Pawar,Male,2001-08-02,25,Nayashi,Maharashtra,Nurse,ajit.swamy69@icloud.com,married,d8419abb-1c22-46dd-beee-82270f88a182,child,
f5269fb6-a687-4a46-b14a-395d3d76d88e,AADHAAR-SYN-0602-7508-7662,Ratna Rao,Ratna,Rao,Female,2001-08-08,25,Nayashi,Maharashtra,Mechanic,ratna.rao46@gmail.com,married,1dda20ce-c16f-48ff-ae22-0ed1ed1bff64,head,Voter ID linked
9d959c82-2eb6-4168-be1b-ea50a75d69ff,AADHAAR-SYN-0521-4032-6251,Meena Desai,Meena,Desai,Female,1973-01-09,53,Nayashi,Maharashtra,Mechanic,meena.desai@amazon.com,widowed,6426e8d7-7bcb-45e6-9e3f-b2bd9a73dca3,head,Aadhaar mobile number update pending
26bf84c5-8e0f-45cd-8b7c-bb0ab1e26619,AADHAAR-SYN-2137-6679-5910,Jai Desai,Jai,Desai,Male,1982-07-09,44,Nayashi,Maharashtra,Security Guard,jai.begum2@att.net,married,6426e8d7-7bcb-45e6-9e3f-b2bd9a73dca3,spouse,
63e9eff7-eefe-4b87-bc8e-97bea5e61638,AADHAAR-SYN-8299-3619-8507,Kaustubh Desai,Kaustubh,Desai,Male,1994-01-19,32,Nayashi,Maharashtra,Farmer,kaustubh.joshi79@gmail.com,married,6426e8d7-7bcb-45e6-9e3f-b2bd9a73dca3,child,
271393a8-aef4-41f7-8029-d87be170704b,AADHAAR-SYN-3751-6252-3070,Sumit Randhawa,Sumit,Randhawa,Male,1972-04-25,54,Varadoor,Kerala,Graphic Designer,sumit.randhawa@icloud.com,single,efa41ba2-b3c6-417a-a15a-5be4e7aa368b,head,
c23cbb4a-73f7-4e5c-bd92-26576675c2e2,AADHAAR-SYN-5417-2417-3054,Himanshu Randhawa,Himanshu,Randhawa,Male,1985-02-09,41,Varadoor,Kerala,Delivery Executive,himanshu.mehra@colgate.com,married,efa41ba2-b3c6-417a-a15a-5be4e7aa368b,spouse,Aadhaar mobile number update pending
e877940c-30c3-4ae4-a2b5-f9b014064bf3,AADHAAR-SYN-0285-2821-1129,Gauri Randhawa,Gauri,Randhawa,Female,1997-11-13,29,Varadoor,Kerala,Chef,,married,efa41ba2-b3c6-417a-a15a-5be4e7aa368b,child,Voter ID linked
680e1ca2-6ef9-42fb-b8e8-7d767fdf2fac,AADHAAR-SYN-2405-7497-1769,Akhil Randhawa,Akhil,Randhawa,Male,2000-05-05,26,Varadoor,Kerala,Hotel Staff,akhil.agrawal@icloud.com,single,efa41ba2-b3c6-417a-a15a-5be4e7aa368b,child,
10076921-f861-41b0-8118-7047c3900b85,AADHAAR-SYN-9757-8582-6150,Mukesh Gopalakrishnan,Mukesh,Gopalakrishnan,Male,1991-05-03,35,Parbatipur,Odisha,School Teacher,mukesh.gopalakrishnan@gmail.com,single,6a026a8c-6613-465d-9771-7b45b8be0404,head,
4a7efbc8-be33-4c54-b292-68a92964acdf,AADHAAR-SYN-7030-1246-9686,Prakash Modi,Prakash,Modi,Male,1993-09-23,33,Parbatipur,Odisha,Salesperson,prakash.modi@me.com,single,5cb2a962-69e7-494b-8cff-1bc1afef1c89,head,Aadhaar mobile number update pending
b1613474-f684-4e0e-af19-fa4db221ba98,AADHAAR-SYN-5621-2005-9019,Anand Modi,Anand,Modi,Male,2001-12-08,25,Parbatipur,Odisha,Pharmacist,anand.pattnaik@gmail.com,married,5cb2a962-69e7-494b-8cff-1bc1afef1c89,spouse,
beb95eea-1b12-4cf4-86af-5c17c41e6c34,AADHAAR-SYN-9421-6043-4165,Smriti Dixit,Smriti,Dixit,Female,2002-08-07,24,Parbatipur,Odisha,Insurance Agent,smriti.dixit@gmail.com,single,4f3f776a-c6a1-4ea5-808c-96053ba66a25,head,Duplicate entry flagged for review
f5172255-7e16-4f6c-a655-1b48ab1bc661,AADHAAR-SYN-3926-5051-3225,Komal Mukherjee,Komal,Mukherjee,Female,1983-06-10,43,Parbatipur,Odisha,Plumber,komal.mukherjee@icloud.com,married,1628dc72-c6ad-4a28-ad4a-8da5df3002cb,head,Duplicate entry flagged for review
881a9f8f-2777-41e0-b7d9-fa76c329ab65,AADHAAR-SYN-6227-5817-8939,Parineeti Krishnan,Parineeti,Krishnan,Female,1960-09-23,66,Rahaniyaganj,Odisha,Librarian,parineeti.krishnan@mayoclinic.org,divorced,64048d92-a756-4e70-ae22-d70a232adec9,head,
2d93c2b0-c63d-41da-8fe4-ded93ff7ffbe,AADHAAR-SYN-6616-2728-1788,Gaurav Rajagopalan,Gaurav,Rajagopalan,Male,1979-08-02,47,Rahaniyaganj,Odisha,Plumber,gaurav.rajagopalan@icloud.com,married,64048d92-a756-4e70-ae22-d70a232adec9,child,Duplicate entry flagged for review
